did,snippet_id,var_name,cognitive_complexity,value,pl,CC,CCL,CCO,CI,CLC,CLLC,LDC,LLDC,HCPL,HDIF,HEFF,HNDB,HPL,HPV,HTRP,HVOL,MI,MIMS,MISEI,MISM,McCC,NL,NLE,NII,NOI,CD,CLOC,DLOC,TCD,TCLOC,LLOC,LOC,NOS,NUMPAR
3,7,3_perceived_readability,0,3.62809917355372,Java,0,0,0,0,0,0,0,0,109.24,11.6111,2511.84,184.783,45,28,139.547,216.331,116.738,68.2677,139.691,81.6908,1,0,0,0,0,0.615385,8,7,0.615385,8,5,6,3,1
3,70,3_perceived_readability,2,2.40495867768595,Java,0,0,0,0,0,0,0,0,117.759,20.4286,5855.25,324.861,59,29,325.292,286.621,109.364,63.9555,119.899,70.1162,3,1,1,0,4,0.3,3,3,0.3,3,7,7,4,1
3,71,3_perceived_readability,2,3.69421487603306,Java,0,0,0,0,0,0,0,0,67.0195,9,1166.92,110.839,30,20,64.8289,129.658,109.417,63.9868,123.98,72.5028,3,1,1,0,1,0.4,6,5,0.4,6,9,10,6,1
3,72,3_perceived_readability,1,2.8595041322314,Java,0,0,0,0,0,0,0,0,119.658,17,3837.19,245.099,46,30,213.177,225.717,108.673,63.5513,117.466,68.6934,2,1,1,0,1,0.272727,3,0,0.272727,3,8,12,5,5
3,73,3_perceived_readability,2,3.3801652892562,Java,0,0,0,0,0,0,0,0,72.9545,10,1493.39,130.652,34,21,82.966,149.339,112.524,65.8035,120.399,70.4086,4,1,1,0,4,0.222222,2,1,0.222222,2,7,9,5,1
3,74,3_perceived_readability,1,3.8099173553719,Java,0,0,0,0,0,0,0,0,68.8127,10.5,1452.17,128.236,32,20,80.676,138.302,113.383,66.306,125.596,73.4477,2,1,1,0,1,0.3,3,2,0.3,3,7,8,4,0
3,75,3_perceived_readability,1,3.39669421487603,Java,0,0,0,0,0,0,0,0,98.0162,12.2778,2423.86,180.442,42,26,134.659,197.418,111.533,65.2237,131.288,76.7767,2,1,1,0,0,0.5625,9,9,0.5625,9,7,7,4,2
3,76,3_perceived_readability,0,3.48760330578512,Java,0,0,0,0,0,0,0,0,52.8606,15.1667,2123.33,165.201,35,16,117.963,140,119.001,69.591,132.914,77.7276,1,0,0,0,3,0.285714,2,2,0.285714,2,5,6,3,0
3,77,3_perceived_readability,0,2.72727272727273,Java,0,0,0,0,0,0,0,0,128.042,15.8125,4465.28,271.164,57,31,248.071,282.389,112.398,65.7301,121.529,71.0696,1,0,0,0,4,0.25,2,2,0.25,2,6,8,3,0
3,78,3_perceived_readability,1,2.29752066115702,Java,0,0,0,0,0,0,0,0,123.693,18.0714,4167.7,258.979,47,30,231.539,230.624,113.221,66.2113,122.818,71.8235,2,1,1,0,1,0.25,2,2,0.25,2,6,6,4,1
3,79,3_perceived_readability,3,3.34710743801653,Java,0,0,0,0,0,0,0,0,117.303,13.1429,3418,226.907,53,30,189.889,260.065,104.091,60.8721,104.333,61.0134,3,2,2,0,1,0.166667,2,2,0.166667,2,10,12,7,0
3,8,3_perceived_readability,0,2.8595041322314,Java,0,0,0,0,0,0,0,0,92.5293,11.5556,1770.86,146.371,33,25,98.381,153.247,118.53,69.316,138.341,80.9012,1,0,0,0,1,0.444444,4,2,0.444444,4,5,5,3,4
3,80,3_perceived_readability,0,4.14876033057851,Java,0,0,0,0,0,0,0,0,19.6515,3.5,126,25.1332,12,8,7,36,126.063,73.7209,153.595,89.8214,1,0,0,0,3,0.642857,9,5,0.642857,9,5,9,3,0
3,81,3_perceived_readability,2,3.93388429752066,Java,0,0,0,0,0,0,0,0,66.6034,20.625,2978.86,207.03,34,19,165.492,144.43,110.765,64.7746,126.857,74.1851,3,1,1,0,0,0.428571,6,5,0.428571,6,8,11,5,1
3,82,3_perceived_readability,1,4,Java,0,0,0,0,0,0,0,0,76.635,6.5,927.562,95.1105,32,22,51.5312,142.702,111.057,64.9457,120.906,70.705,2,1,1,0,1,0.272727,3,2,0.272727,3,8,10,5,0
3,83,3_perceived_readability,4,2.76859504132231,Java,0,0,0,0,0,0,0,0,133.821,28.6,7792.95,393.068,55,31,432.942,272.481,105.326,61.5939,107.338,62.7707,4,2,2,0,2,0.181818,2,1,0.181818,2,9,9,7,1
3,84,3_perceived_readability,0,3.94214876033058,Java,0,0,0,0,0,0,0,0,35.6096,3.75,346.916,49.3723,25,13,19.2731,92.511,121.155,70.8509,144.709,84.625,1,0,0,0,0,0.545455,6,2,0.545455,6,5,9,3,0
3,85,3_perceived_readability,1,3.60330578512397,Java,0,0,0,0,0,0,0,0,93.4869,10.625,1874.96,152.053,38,25,104.164,176.467,112.116,65.5649,131.502,76.9016,2,1,1,0,7,0.533333,8,6,0.533333,8,7,8,4,1
3,86,3_perceived_readability,3,2.64462809917355,Java,0,0,0,0,0,0,0,0,112.106,11.0769,2475.33,182.988,46,29,137.518,223.467,103.336,60.4304,106.548,62.309,3,2,2,0,0,0.214286,3,2,0.214286,3,11,11,5,5
3,87,3_perceived_readability,3,2.87603305785124,Java,0,0,0,0,0,0,0,0,109.24,16.8889,4709.07,280.946,58,28,261.615,278.827,107.344,62.7743,111.405,65.149,3,2,2,0,0,0.2,2,2,0.2,2,8,8,5,1
3,88,3_perceived_readability,1,3.23140495867769,Java,0,0,0,0,0,0,0,0,68.8127,10.5,1361.41,122.836,30,20,75.6337,129.658,113.719,66.5022,128.77,75.3044,2,1,1,0,0,0.363636,4,3,0.363636,4,7,7,5,0
3,89,3_perceived_readability,1,4.28925619834711,Java,0,0,0,0,0,0,0,0,48.1808,5.14286,473.143,60.7195,23,16,26.2857,92,109.495,64.0321,119.404,69.8269,3,1,1,0,1,0.285714,4,2,0.285714,4,10,14,5,0
3,9,3_perceived_readability,1,4.13223140495868,Java,0,0,0,0,0,0,0,0,96.2204,12.6667,2470.53,182.751,42,25,137.252,195.042,109.432,63.9955,125.956,73.6587,2,1,1,0,0,0.466667,7,5,0.466667,7,8,10,5,0
3,90,3_perceived_readability,6,3.35537190082645,Java,0,0,0,0,0,0,0,0,141.127,16.5,5288.42,303.541,63,34,293.801,320.51,101.001,59.0646,108.609,63.5142,5,2,2,0,6,0.3125,5,2,0.3125,5,11,13,7,3
3,91,3_perceived_readability,2,2.09090909090909,Java,0,0,0,0,0,0,0,0,157.345,18.0714,5460.25,310.081,58,37,303.347,302.148,103.311,60.416,107.521,62.8777,3,1,1,0,2,0.230769,3,2,0.230769,3,10,10,6,4
3,92,3_perceived_readability,0,3.36363636363636,Java,0,0,0,0,0,0,0,0,83.6515,9.14286,1406.18,125.515,34,23,78.1212,153.801,108.99,63.7366,126.096,73.7405,1,1,1,0,1,0.5,9,7,0.5,9,9,11,5,0
3,93,3_perceived_readability,10,2.35537190082645,Java,0,0,0,0,0,0,0,0,148.033,23.1429,6828.83,359.941,58,34,379.379,295.073,98.7243,57.7335,94.037,54.9924,5,4,4,0,6,0.133333,2,2,0.133333,2,13,13,7,0
3,94,3_perceived_readability,1,4.07438016528926,Java,0,0,0,0,0,0,0,0,54.6292,10.8,1236.05,115.175,28,17,68.6694,114.449,114.368,66.8816,122.855,71.845,2,1,1,0,2,0.222222,2,2,0.222222,2,7,9,4,0
3,95,3_perceived_readability,0,3.1900826446281,Java,0,0,0,0,0,0,0,0,49.6634,7.7,800.8,86.2348,26,16,44.4889,104,120.546,70.4949,135.144,79.0317,1,0,0,0,4,0.285714,2,2,0.285714,2,5,6,3,0
3,96,3_perceived_readability,0,3.8099173553719,Java,0,0,0,0,0,0,0,0,91.3567,8.27273,1575.11,135.376,41,25,87.5062,190.398,111.951,65.4683,123.427,72.1797,1,0,0,0,3,0.3,3,2,0.230769,3,7,7,4,0
3,97,3_perceived_readability,0,2.90909090909091,Java,0,0,0,0,0,0,0,0,17.5098,3,72,17.307,8,8,4,24,136.447,79.7933,121.252,70.9075,1,0,0,0,1,0,0,0,0,0,3,3,1,1
3,98,3_perceived_readability,1,3.00826446280992,Java,0,0,0,0,0,0,0,0,89.1384,15.7857,3039.83,209.845,42,24,168.879,192.568,114.159,66.7597,124.171,72.6146,2,1,1,0,5,0.25,2,2,0.25,2,6,6,6,0
3,99,3_perceived_readability,2,2.95867768595041,Java,0,0,0,0,0,0,0,0,117.593,17,5839.2,324.267,70,30,324.4,343.482,100.181,58.5851,98.0887,57.3618,7,1,1,0,0,0.153846,2,2,0.153846,2,11,13,4,0
6,com.fsck.k9.mail.store.imap.ImapResponseParserTest.testFetchResponse(),6_pbu,0,0.555555555555556,Java,0,0,0,0,0,0,0,0,540.21,12.1959,25679.9,870.42,322,93,1426.66,2105.61,76.4275,44.6945,53.8335,31.4816,1,0,0,0,8,0.0645161,2,2,0.0645161,2,29,31,22,0
6,"com.fsck.k9.mail.store.RemoteStore.getInstance(android.content.Context,com.fsck.k9.mail.store.StoreConfig)",6_pbu,9,0.888888888888889,Java,0,0,0,0,0,0,0,0,315.274,51.3333,46458.6,1292.34,152,62,2581.03,905.038,79.7768,46.6531,66.2445,38.7395,8,4,2,0,9,0.125,4,4,0.125,4,28,33,17,2
6,com.fsck.k9.mail.transport.SmtpTransportTest.open_withXoauth2Extension_shouldThrowOnMultipleFailure(),6_pbu,1,0.625,Java,0,0,0,0,0,0,0,0,238.648,26.1739,22122,788.042,149,51,1229,845.191,81.5126,47.6682,61.5715,36.0067,2,1,1,0,9,0.0666667,2,2,0.0666667,2,28,30,22,0
6,com.fsck.k9.mailstore.StorageManager.StorageManager(android.content.Context),6_pbu,4,0.666666666666667,Java,0,0,0,0,0,0,0,0,206.193,34,15963.4,633.991,86,44,886.854,469.511,94.2208,55.0999,106.697,62.3958,4,2,2,0,5,0.571429,20,5,0.571429,20,15,34,9,1
6,com.fsck.k9.message.html.HtmlConverterTest.testTextQuoteToHtmlBlockquote(),6_pbu,0,0.777777777777778,Java,0,0,0,0,0,0,0,0,222.544,6.51429,3111.84,213.146,86,47,172.88,477.695,78.9315,46.1588,54.858,32.0807,1,0,0,0,3,0.047619,2,2,0.047619,2,40,40,4,0
6,"hudson.model.HealthReport.HealthReport(int,java.lang.String,org.jvnet.localizer.Localizable)",6_pbu,13,0.888888888888889,Java,0.780142,1,10,2,0.709677,0.709677,22,22,198.606,14,11388.4,506.183,149,44,632.687,813.455,78.2227,45.7443,76.8536,44.9436,10,5,2,0,1,0.326087,15,15,0.326087,15,31,31,23,3
6,hudson.model.ViewJob._getRuns(),6_pbu,12,0.777777777777778,Java,0,0,0,0,0,0,0,0,213.303,30.8571,18237.2,692.85,107,46,1013.18,591.021,80.875,47.2953,69.4241,40.5989,8,3,3,0,2,0.142857,5,1,0.142857,5,30,34,20,0
6,hudson.os.PosixAPI.get(),6_pbu,4,0.555555555555556,Java,0,0,0,0,0,0,0,0,88.7106,14.25,2385.05,178.511,37,23,132.503,167.372,110.228,64.4608,115.464,67.5225,2,1,1,0,0,0.2,2,1,0.0833333,4,8,8,3,0
6,"hudson.util.Iterators.limit(java.util.Iterator<? extends T>,hudson.util.Iterators.CountingPredicate<? super T>)",6_pbu,11,0.777777777777778,Java,0,0,0,0,0,0,0,0,61.303,7,817.305,87.4157,28,18,45.4058,116.758,123.56,72.257,149.881,87.6495,1,0,0,0,0,0.636364,7,7,0.175,7,4,4,1,2
6,"jenkins.util.AntClassLoader.loadClass(java.lang.String,boolean)",6_pbu,11,0.777777777777778,Java,0,0,0,0,0,0,0,0,209.093,29.8421,21098.8,763.553,128,46,1172.16,707.016,78.6291,45.9819,80.6645,47.1722,7,3,3,0,6,0.421053,24,21,0.421053,24,33,37,19,2
6,me.kuehle.carreport.gui.dialog.EditFuelTypeDialogFragment.save(),6_pbu,5,0.555555555555556,Java,0,0,0,0,0,0,0,0,209.093,29.8421,21098.8,763.553,128,46,1172.16,707.016,78.6291,45.9819,80.6645,47.1722,7,3,3,0,6,0.421053,24,21,0.421053,24,33,37,19,2
6,me.kuehle.carreport.gui.dialog.SetupWebDavSyncDialogActivity.onCreate(android.os.Bundle),6_pbu,0,0.666666666666667,Java,0,0,0,0,0,0,0,0,277.016,28.087,29489.1,954.496,180,57,1638.28,1049.92,85.2751,49.8685,69.4823,40.6329,1,0,0,0,9,0.0869565,2,2,0.155556,7,21,24,16,1
6,"me.kuehle.carreport.gui.MainActivity.handleFABClick(int,int)",6_pbu,5,0.666666666666667,Java,0,0,0,0,0,0,0,0,356.883,58.6786,57307.9,1486.42,161,67,3183.77,976.64,84.2077,49.2443,62.0645,36.295,4,2,2,0,18,0.0434783,1,1,0.0714286,2,22,25,12,2
6,"me.kuehle.carreport.gui.ReportFragment.showFullScreenChart(me.kuehle.carreport.data.report.AbstractReport,lecho.lib.hellocharts.view.ComboLineColumnChartView)",6_pbu,2,0.555555555555556,Java,0,0,0,0,0,0,0,0,483.105,59.0571,106432,2245.85,279,88,5912.87,1802.18,70.3954,41.1669,57.3276,33.5249,3,1,1,0,22,0.188679,10,1,0.189655,11,43,61,27,2
6,me.kuehle.carreport.util.sync.provider.DropboxSyncProvider.downloadFile(),6_pbu,7,0.666666666666667,Java,0,0,0,0,0,0,0,0,314.369,45.3214,37092.9,1112.23,138,61,2060.72,818.442,79.9613,46.761,59.5426,34.8203,7,3,3,0,11,0.0645161,2,2,0.0645161,2,29,31,16,0
6,"org.antlr.mojo.antlr4.GrammarDependencies.analyze(java.util.Set<java.io.File>,java.util.Set<java.io.File>,org.antlr.v4.Tool)",6_pbu,9,0.444444444444444,Java,0,0,0,0,0,0,0,0,300.37,50.7105,58410.6,1505.43,195,60,3245.03,1151.84,77.6352,45.4007,73.8475,43.1856,7,2,2,0,6,0.285714,12,9,0.285714,12,30,42,18,3
6,org.antlr.v4.gui.TestRig.process(),6_pbu,15,0.666666666666667,Java,0,0,0,0,0,0,0,0,631.669,67.2159,151492,2841.79,333,109,8416.2,2253.81,63.6353,37.2136,34.378,20.1041,10,3,3,0,4,0.0517241,3,1,0.0517241,3,55,60,37,0
6,"org.antlr.v4.runtime.atn.PredictionMode.hasSLLConflictTerminatingPrediction(org.antlr.v4.runtime.atn.PredictionMode,org.antlr.v4.runtime.atn.ATNConfigSet)",6_pbu,8,0.444444444444444,Java,0,0,0,0,0,0,0,0,185.26,34.0909,15707.4,627.195,86,41,872.632,460.749,90.0292,52.6487,96.5252,56.4475,6,3,3,0,6,0.40625,13,1,0.40625,13,19,34,12,2
6,org.antlr.v4.runtime.misc.Array2DHashSet.removeFast(T),6_pbu,7,0.888888888888889,Java,0,0,0,0,0,0,0,0,208.147,22.9091,13413.2,564.532,106,46,745.179,585.498,85.6882,50.1101,78.9762,46.1849,6,2,2,0,2,0.178571,5,1,0.178571,5,23,30,18,1
6,org.antlr.v4.test.runtime.java.api.TestTokenStreamRewriter.testToStringStartStop2(),6_pbu,0,0.888888888888889,Java,0,0,0,0,0,0,0,0,380.057,32.8452,53469.5,1419.29,263,73,2970.53,1627.92,71.0118,41.5274,52.4126,30.6507,1,0,0,0,13,0.12,6,2,0.12,6,44,56,34,0
6,"org.apache.phoenix.coprocessor.MetaDataEndpointImpl.doDropSchema(long,java.lang.String,byte[],java.util.List<org.apache.hadoop.hbase.client.Mutation>,java.util.List<org.apache.phoenix.hbase.index.util.ImmutableBytesPtr>)",6_pbu,11,0.222222222222222,Java,0,0,0,0,0,0,0,0,409.727,51.625,73763.2,1758.84,228,77,4097.96,1428.83,73.561,43.0181,48.5367,28.384,7,4,4,0,10,0.0526316,2,1,0.0526316,2,36,38,23,5
6,"org.apache.phoenix.expression.ModulusExpression.evaluate(org.apache.phoenix.schema.tuple.Tuple,org.apache.hadoop.hbase.io.ImmutableBytesWritable)",6_pbu,4,0.222222222222222,Java,0,0,0,0,0,0,0,0,23.5098,3,99.6578,21.4952,10,10,5.53655,33.2193,134.756,78.8048,118.813,69.4813,1,0,0,1,0,0,0,0,0,0,3,3,1,2
6,org.apache.phoenix.flume.serializer.BaseEventSerializer.configure(org.apache.flume.Context),6_pbu,9,0.888888888888889,Java,0,0,0,0,0,0,0,0,353.001,29.7763,45108.6,1267.18,248,69,2506.03,1514.91,70.9199,41.4736,43.8259,25.6292,8,2,2,0,9,0.0465116,2,2,0.0465116,2,41,48,31,1
6,org.apache.phoenix.flume.sink.PhoenixSink.process(),6_pbu,17,0.666666666666667,Java,0,0,0,0,0,0,0,0,531.207,81.0667,159408,2939.95,300,94,8855.98,1966.38,61.3911,35.9012,29.758,17.4023,10,4,4,0,20,0.0434783,3,2,0.0434783,3,66,69,44,0
6,org.apache.phoenix.mapreduce.AbstractBulkLoadTool.parseOptions(java.lang.String[]),6_pbu,5,0.777777777777778,Java,0,0,0,0,0,0,0,0,161.726,19.7647,11409.6,506.813,110,38,633.867,577.272,83.7756,48.9916,79.9084,46.73,6,1,1,0,2,0.235294,8,8,0.235294,8,26,33,15,1
6,org.hibernate.cfg.AbstractPropertyHolder.getOverriddenColumn(java.lang.String),6_pbu,4,0.444444444444444,Java,0,0,0,0,0,0,0,0,88,15,3026.08,209.212,44,24,168.115,201.738,106.889,62.508,128.184,74.9615,4,2,2,0,1,0.816327,40,8,0.816327,40,9,42,5,1
6,org.hibernate.dialect.TimesTenDialect.TimesTenDialect(),6_pbu,0,0.777777777777778,Java,0,0,0,0,0,0,0,0,436.834,9.44262,14464.4,593.654,243,79,803.577,1531.82,77.0015,45.0301,64.6989,37.8356,1,0,0,0,7,0.162162,6,4,0.162162,6,31,34,29,0
6,"org.hibernate.hql.spi.id.TableBasedUpdateHandlerImpl.execute(org.hibernate.engine.spi.SharedSessionContractImplementor,org.hibernate.engine.spi.QueryParameters)",6_pbu,15,0.444444444444444,Java,0,0,0,0,0,0,0,0,414.646,68.9839,125308,2504.1,289,78,6961.55,1816.48,63.8966,37.3664,40.3383,23.5897,10,6,6,0,19,0.09375,6,2,0.09375,6,58,62,38,2
6,org.hibernate.id.SequenceValueExtractor.extractSequenceValue(org.hibernate.engine.spi.SessionImplementor),6_pbu,4,0.555555555555556,Java,0,0,0,0,0,0,0,0,81.0965,13.6,1819.45,149.037,30,22,101.08,133.783,119.237,69.7291,125.98,73.6723,1,0,0,0,1,0.166667,1,1,0.0344828,1,5,5,3,1
6,"org.hibernate.pretty.MessageHelper.collectionInfoString(org.hibernate.persister.collection.CollectionPersister,org.hibernate.collection.spi.PersistentCollection,java.io.Serializable,org.hibernate.engine.spi.SharedSessionContractImplementor)",6_pbu,14,0.666666666666667,Java,0,0,0,0,0,0,0,0,298.369,42.7143,39107.8,1152.15,155,60,2172.66,915.568,78.5278,45.9227,76.2272,44.5773,6,2,2,0,10,0.311111,14,12,0.311111,14,31,36,16,4
6,org.opencms.ade.sitemap.client.hoverbar.CmsHoverbarContextMenuButton.createContextMenu(org.opencms.ade.sitemap.client.hoverbar.CmsSitemapHoverbar),6_pbu,0,1,Java,0,0,0,0,0,0,0,0,498.261,594.75,1153250,10997.2,305,82,64069.6,1939.05,72.4773,42.3844,41.2403,24.1171,1,0,0,0,32,0.025641,1,1,0.025641,1,38,41,27,1
6,"org.opencms.jlan.CmsJlanNetworkFile.seekFile(long,int)",6_pbu,2,1,Java,0,0,0,0,0,0,0,0,155.431,27.3,11855.7,519.937,84,36,658.648,434.274,88.9456,52.015,84.5447,49.4413,5,2,2,0,4,0.192308,5,2,0.192308,5,21,31,11,2
6,org.opencms.main.CmsShell.execute(java.io.Reader),6_pbu,25,0.888888888888889,Java,0,0,0,0,0,0,0,0,472.419,51.3333,73893.5,1760.91,224,86,4105.19,1439.48,68.053,39.7971,61.1462,35.758,12,4,4,0,4,0.298507,20,12,0.298507,20,47,59,31,1
6,"org.opencms.test.OpenCmsTestCase.generateContent(org.opencms.file.CmsObject,java.lang.String,int,double)",6_pbu,0,0.666666666666667,Java,0,0,0,0,0,0,0,0,191.698,26.7647,12780.4,546.635,88,43,710.025,477.511,86.5476,50.6126,89.8951,52.5703,1,0,0,0,3,0.375,15,13,0.375,15,25,33,8,4
6,org.opencms.workplace.list.CmsListRadioMultiAction.buttonHtml(org.opencms.workplace.CmsWorkplace),6_pbu,2,0.666666666666667,Java,0,0,0,0,0,0,0,0,200.51,20.3571,11558.4,511.209,104,44,642.133,567.781,82.7828,48.411,63.2059,36.9625,3,1,1,0,14,0.0645161,2,2,0.0645161,2,29,30,6,1
6,org.springframework.batch.container.jms.BatchMessageListenerContainerIntegrationTests.testFailureAndRecovery(),6_pbu,8,0.777777777777778,Java,0,0,0,0,0,0,0,0,158.145,15.6923,5967.63,329.004,73,37,331.535,380.29,101.031,59.0826,98.705,57.7222,1,0,0,0,7,0.153846,2,2,0.0434783,2,11,11,8,0
6,org.springframework.batch.core.jsr.configuration.xml.JsrBeanDefinitionDocumentReaderTests.testArtifactUniqueness(),6_pbu,0,1,Java,0.842105,1,2,2,0.733333,0.761905,22,16,286.841,15.8333,16509.7,648.376,178,58,917.208,1042.72,85.3109,49.8894,69.5339,40.6631,1,0,0,0,3,0.0869565,2,2,0.0869565,2,21,30,19,0
6,org.springframework.batch.item.database.ExtendedConnectionDataSourceProxyTests.testOperationWithDirectCloseCall(),6_pbu,0,0.666666666666667,Java,0,0,0,0,0,0,0,0,191.698,35.9412,32374.4,1015.78,166,43,1798.58,900.76,83.2474,48.6827,74.0579,43.3087,1,0,0,0,11,0.166667,5,2,0.166667,5,25,31,23,0
6,org.springframework.batch.item.file.FlatFileItemReaderTests.testCustomRecordSeparatorMultilineBlankLineAfterEnd(),6_pbu,4,0.777777777777778,Java,0,0,0,0,0,0,0,0,53.5635,9.16667,1198.99,112.861,32,17,66.6105,130.799,111.74,65.345,117.543,68.7387,1,0,0,0,2,0.2,2,2,0.111111,3,8,12,5,0
6,org.springframework.batch.item.xml.StaxEventItemWriterTests.initWriterForSimpleCallbackTests(),6_pbu,4,0.666666666666667,Java,0.811321,1,4,2,0.852941,0.827586,29,24,63.3582,17.5,2554.08,186.849,35,18,141.893,145.947,109.262,63.896,105.56,61.7308,1,0,0,0,5,0.1,1,1,0.0333333,1,9,9,5,0
6,"org.totschnig.myexpenses.activity.MyExpenses.contribFeatureCalled(org.totschnig.myexpenses.model.ContribFeature,java.io.Serializable)",6_pbu,10,0.5,Java,0,0,0,0,0,0,0,0,510.725,45.3378,62702,1578.29,212,92,3483.45,1383,71.3937,41.7507,44.5094,26.0289,8,2,2,0,17,0.0465116,2,2,0.0465116,2,41,41,21,2
6,"org.totschnig.myexpenses.sync.SyncAdapter.getContentProviderOperationsForCreate(org.totschnig.myexpenses.sync.json.TransactionChange,int,int)",6_pbu,26,0.375,Java,0,0,0,0,0,0,0,0,632.905,81.3571,212547,3561.53,386,109,11808.2,2612.52,58.5973,34.2674,24.1924,14.1476,19,4,3,0,30,0.0307692,2,1,0.0307692,2,63,64,44,3
6,"org.totschnig.myexpenses.sync.SyncAdapter.mergeUpdate(org.totschnig.myexpenses.sync.json.TransactionChange,org.totschnig.myexpenses.sync.json.TransactionChange)",6_pbu,15,0.875,Java,0.782609,3,41,7,0.782609,0.782609,36,36,364.352,85,142787,2731.86,275,69,7932.6,1679.84,66.6784,38.9932,33.3277,19.4899,16,1,1,0,29,0.0212766,1,1,0.0212766,1,46,46,30,2
6,"org.totschnig.myexpenses.util.LazyFontSelector.processChar(char[],int,java.lang.StringBuffer)",6_pbu,46,0.625,Java,0,0,0,0,0,0,0,0,350.254,70.5833,106129,2241.59,247,68,5896.07,1503.6,67.6108,39.5385,34.7919,20.3461,16,6,6,0,7,0.0217391,1,1,0.0217391,1,45,45,33,3
6,se.emilsjolander.stickylistheaders.StickyListHeadersListView.updateOrClearHeader(int),6_pbu,10,0.75,Java,0,0,0,0,0,0,0,0,271.081,31.6818,25942.2,876.338,141,56,1441.24,818.837,81.2132,47.4931,69.8936,40.8734,12,2,2,0,10,0.137931,4,1,0.137931,4,25,31,16,1
6,"weka.estimators.CheckEstimator.printAttributeSummary(int,int)",6_pbu,14,1,Java,0.953846,3,31,5,0.883721,0.923077,38,36,150.842,17.8571,13294.1,561.185,144,36,738.561,744.469,74.7344,43.7043,60.0379,35.1099,11,1,1,0,1,0.133333,6,6,0.133333,6,39,43,25,2
6,"weka.estimators.EstimatorUtils.getMinMax(weka.core.Instances,int,double[])",6_pbu,23,0.777777777777778,Java,0,0,0,0,0,0,0,0,275.618,67.6765,77425.2,1816.58,197,56,4301.4,1144.05,73.353,42.8965,65.0194,38.023,11,5,5,0,3,0.229167,11,10,0.229167,11,37,40,25,3
6,weka.gui.beans.ClassifierPerformanceEvaluatorCustomizer.addButtons(),6_pbu,11,1,Java,0,0,0,0,0,0,0,0,120.768,19.8333,7493.64,382.938,77,30,416.313,377.831,98.3587,57.5197,66.3026,38.7734,1,0,0,0,0,0,0,0,0,0,13,16,9,0
6,weka.gui.beans.ModelPerformanceChart.performRequest(java.lang.String),6_pbu,8,0.777777777777778,Java,0,0,0,0,0,0,0,0,365.108,40.8696,40581.2,1180.91,162,70,2254.51,992.944,77.3231,45.2182,67.9691,39.748,5,3,3,0,3,0.195122,8,7,0.173913,8,33,35,22,1
6,weka.gui.experiment.GeneratorPropertyIteratorPanel.actionPerformed(java.awt.event.ActionEvent),6_pbu,14,0.555555555555556,Java,0,0,0,0,0,0,0,0,290.159,30.5217,27830,918.352,155,59,1546.11,911.81,78.3192,45.8007,68.852,40.2643,7,4,3,0,5,0.184211,7,5,0.184211,7,31,35,22,1
9,S1_1:1,9_r1,0,2.8125,Java,1,1,1,1,1,1,15,11,98.0162,17,4874.36,287.483,61,26,270.798,286.727,102.5,59.9414,117.26,68.5732,1,0,0,0,0,0.521739,12,5,0.521739,12,11,15,7,2
9,S1_1:1,9_r2,0,2.375,Java,1,1,1,1,1,1,15,11,98.0162,17,4874.36,287.483,61,26,270.798,286.727,102.5,59.9414,117.26,68.5732,1,0,0,0,0,0.521739,12,5,0.521739,12,11,15,7,2
9,S1_1:2,9_r1,0,2.73913043478261,Java,0,0,0,0,0,0,0,0,98.0162,16.0556,4377.15,267.585,58,26,243.175,272.626,104.306,60.9977,119.914,70.1254,1,0,0,0,0,0.52381,11,5,0.52381,11,10,14,6,2
9,S1_1:2,9_r2,0,2.69565217391304,Java,0,0,0,0,0,0,0,0,98.0162,16.0556,4377.15,267.585,58,26,243.175,272.626,104.306,60.9977,119.914,70.1254,1,0,0,0,0,0.52381,11,5,0.52381,11,10,14,6,2
9,S1_1:3,9_r1,0,2.71428571428571,Java,1,1,1,1,1,1,11,11,98.0162,17,4874.36,287.483,61,26,270.798,286.727,102.5,59.9414,114.492,66.9542,1,0,0,0,0,0.421053,8,5,0.421053,8,11,11,7,2
9,S1_1:3,9_r2,0,2.57142857142857,Java,1,1,1,1,1,1,11,11,98.0162,17,4874.36,287.483,61,26,270.798,286.727,102.5,59.9414,114.492,66.9542,1,0,0,0,0,0.421053,8,5,0.421053,8,11,11,7,2
9,S1_2:1,9_r1,0,2.6,Java,1,1,1,1,1,1,16,12,118.764,19,6619.4,352.543,71,30,367.744,348.389,100.077,58.5247,113.239,66.2214,1,0,0,0,0,0.5,12,5,0.5,12,12,16,9,2
9,S1_2:1,9_r2,0,2.26666666666667,Java,1,1,1,1,1,1,16,12,118.764,19,6619.4,352.543,71,30,367.744,348.389,100.077,58.5247,113.239,66.2214,1,0,0,0,0,0.5,12,5,0.5,12,12,16,9,2
9,S1_2:2,9_r2,0,2.71428571428571,Java,1,1,1,1,1,1,16,12,118.764,19,6619.4,352.543,71,30,367.744,348.389,100.077,58.5247,113.239,66.2214,1,0,0,0,0,0.5,12,5,0.5,12,12,16,9,2
9,S1_2:2,9_r1,0,3,Java,1,1,1,1,1,1,16,12,118.764,19,6619.4,352.543,71,30,367.744,348.389,100.077,58.5247,113.239,66.2214,1,0,0,0,0,0.5,12,5,0.5,12,12,16,9,2
